Time,TrueAlt,EstAlt,TrueVel,EstVel,EstAngle,TrueLat,TrueLon,EstLat,EstLon
9.43,1849.41,1833.03,173.361,173.346,-0.00340875,28.6084,-80.6043,28.6085,-80.6044
9.44,1851.14,1834.76,173.209,173.196,-0.00266573,28.6084,-80.6043,28.6085,-80.6044
9.45,1852.87,1836.49,173.058,173.045,-0.00280833,28.6084,-80.6043,28.6085,-80.6044
9.46,1854.6,1838.22,172.907,172.895,-0.00190135,28.6084,-80.6043,28.6085,-80.6044
9.47,1856.33,1839.95,172.756,172.745,-0.00157005,28.6084,-80.6043,28.6085,-80.6044
9.48,1858.05,1841.68,172.605,172.593,-0.00120463,28.6084,-80.6043,28.6085,-80.6044
9.49,1859.78,1843.4,172.454,172.441,-0.000575229,28.6084,-80.6043,28.6085,-80.6044
9.5,1861.5,1845.22,172.303,172.291,-0.000570511,28.6084,-80.6043,28.6085,-80.6044
9.51,1863.22,1846.94,172.152,172.141,-1.49903e-05,28.6084,-80.6043,28.6085,-80.6044
9.52,1864.94,1848.66,172.002,171.989,0.00095551,28.6084,-80.6043,28.6085,-80.6044
9.53,1866.66,1850.38,171.851,171.839,0.00149785,28.6084,-80.6043,28.6085,-80.6044
9.54,1868.38,1852.1,171.701,171.689,0.000841234,28.6084,-80.6043,28.6085,-80.6044
9.55,1870.09,1853.82,171.55,171.537,0.0014021,28.6084,-80.6043,28.6085,-80.6044
9.56,1871.81,1855.53,171.4,171.388,0.0019246,28.6084,-80.6043,28.6085,-80.6044
9.57,1873.52,1857.24,171.25,171.239,0.0020525,28.6084,-80.6043,28.6085,-80.6044
9.58,1875.23,1858.95,171.1,171.089,0.00129931,28.6084,-80.6043,28.6085,-80.6044
9.59,1876.94,1860.66,170.95,170.939,0.000887,28.6084,-80.6043,28.6085,-80.6044
9.6,1878.65,1862.49,170.801,170.79,0.0017846,28.6084,-80.6043,28.6085,-80.6044
9.61,1880.36,1864.2,170.651,170.642,0.00228879,28.6084,-80.6043,28.6085,-80.6044
9.62,1882.06,1865.91,170.501,170.493,0.00311309,28.6084,-80.6043,28.6085,-80.6044
9.63,1883.76,1867.61,170.352,170.344,0.00212634,28.6084,-80.6043,28.6085,-80.6044
9.64,1885.47,1869.31,170.203,170.195,0.0012114,28.6084,-80.6043,28.6085,-80.6044
9.65,1887.17,1871.01,170.053,170.046,0.00121306,28.6084,-80.6043,28.6085,-80.6044
9.66,1888.87,1872.71,169.904,169.897,0.000786543,28.6084,-80.6043,28.6085,-80.6044
9.67,1890.56,1874.41,169.755,169.748,0.000920762,28.6084,-80.6043,28.6085,-80.6044
9.68,1892.26,1876.1,169.606,169.601,0.000641194,28.6084,-80.6043,28.6085,-80.6044
9.69,1893.95,1877.8,169.457,169.451,-0.000192122,28.6084,-80.6043,28.6085,-80.6044
9.7,1895.65,1879.79,169.308,169.302,0.000613691,28.6084,-80.6043,28.6085,-80.6044
9.71,1897.34,1881.49,169.16,169.154,0.000901336,28.6084,-80.6043,28.6085,-80.6044
9.72,1899.03,1883.18,169.011,169.005,0.0013664,28.6084,-80.6043,28.6085,-80.6044
9.73,1900.72,1884.86,168.863,168.858,0.00208319,28.6084,-80.6043,28.6085,-80.6044
9.74,1902.41,1886.55,168.714,168.708,0.00214345,28.6084,-80.6043,28.6085,-80.6044
9.75,1904.09,1888.24,168.566,168.56,0.00311581,28.6084,-80.6043,28.6085,-80.6044
9.76,1905.78,1889.92,168.418,168.411,0.00323439,28.6084,-80.6043,28.6085,-80.6044
9.77,1907.46,1891.6,168.27,168.264,0.00255176,28.6084,-80.6043,28.6085,-80.6044
9.78,1909.14,1893.29,168.122,168.118,0.00278826,28.6084,-80.6043,28.6085,-80.6044
9.79,1910.82,1894.97,167.974,167.971,0.00186151,28.6084,-80.6043,28.6085,-80.6044
9.8,1912.5,1896.52,167.826,167.822,0.00163426,28.6084,-80.6043,28.6085,-80.6044
9.81,1914.17,1898.2,167.678,167.675,0.00258511,28.6084,-80.6043,28.6085,-80.6044
9.82,1915.85,1899.88,167.531,167.526,0.00223635,28.6084,-80.6043,28.6085,-80.6044
9.83,1917.52,1901.55,167.383,167.378,0.00185248,28.6084,-80.6043,28.6085,-80.6044
9.84,1919.2,1903.22,167.236,167.23,0.00262165,28.6084,-80.6043,28.6085,-80.6044
9.85,1920.87,1904.89,167.089,167.082,0.00198826,28.6084,-80.6043,28.6085,-80.6044
9.86,1922.54,1906.56,166.941,166.933,0.00269785,28.6084,-80.6043,28.6085,-80.6044
9.87,1924.2,1908.23,166.794,166.786,0.00355246,28.6084,-80.6043,28.6085,-80.6044
9.88,1925.87,1909.9,166.647,166.64,0.00331246,28.6084,-80.6043,28.6085,-80.6044
9.89,1927.54,1911.56,166.5,166.494,0.00261677,28.6084,-80.6043,28.6085,-80.6044
9.9,1929.2,1913.23,166.354,166.346,0.00349649,28.6084,-80.6043,28.6085,-80.6044
9.91,1930.86,1914.9,166.207,166.199,0.00359946,28.6084,-80.6043,28.6085,-80.6044
9.92,1932.52,1916.56,166.06,166.053,0.00408061,28.6084,-80.6043,28.6085,-80.6044
9.93,1934.18,1918.21,165.914,165.905,0.00396645,28.6084,-80.6043,28.6085,-80.6044
9.94,1935.84,1919.87,165.767,165.76,0.00356038,28.6084,-80.6043,28.6085,-80.6044
9.95,1937.49,1921.53,165.621,165.615,0.00335174,28.6084,-80.6043,28.6085,-80.6044
9.96,1939.15,1923.18,165.475,165.469,0.00396118,28.6084,-80.6043,28.6085,-80.6044
9.97,1940.8,1924.84,165.328,165.323,0.00303429,28.6084,-80.6043,28.6085,-80.6044
9.98,1942.45,1926.49,165.182,165.176,0.00381297,28.6084,-80.6043,28.6085,-80.6044
9.99,1944.1,1928.14,165.036,165.03,0.00286285,28.6084,-80.6043,28.6085,-80.6044
10,1945.75,1930.14,164.89,164.882,0.00312049,28.6084,-80.6043,28.6084,-80.6043
10.01,1947.4,1931.79,164.745,164.735,0.00242134,28.6084,-80.6043,28.6084,-80.6043
10.02,1949.05,1933.43,164.599,164.59,0.00248218,28.6084,-80.6043,28.6084,-80.6043
10.03,1950.69,1935.08,164.453,164.443,0.00294076,28.6084,-80.6043,28.6084,-80.6043
10.04,1952.33,1936.72,164.308,164.298,0.00202188,28.6084,-80.6043,28.6084,-80.6043
10.05,1953.98,1938.36,164.162,164.151,0.00195007,28.6084,-80.6043,28.6084,-80.6043
10.06,1955.62,1940,164.017,164.006,0.00232078,28.6084,-80.6043,28.6084,-80.6043
10.07,1957.25,1941.64,163.872,163.86,0.00284435,28.6084,-80.6043,28.6084,-80.6043
10.08,1958.89,1943.28,163.727,163.713,0.00380808,28.6084,-80.6043,28.6084,-80.6043
10.09,1960.53,1944.91,163.582,163.566,0.00472322,28.6084,-80.6043,28.6084,-80.6043
10.1,1962.16,1947.09,163.437,163.421,0.0052626,28.6084,-80.6043,28.6084,-80.6043
10.11,1963.8,1948.72,163.292,163.277,0.0058751,28.6084,-80.6043,28.6084,-80.6043
10.12,1965.43,1950.35,163.147,163.134,0.00657141,28.6084,-80.6043,28.6084,-80.6043
10.13,1967.06,1951.98,163.003,162.988,0.00742657,28.6084,-80.6043,28.6084,-80.6043
10.14,1968.69,1953.61,162.858,162.846,0.00818775,28.6084,-80.6043,28.6084,-80.6043
10.15,1970.31,1955.24,162.713,162.7,0.00899491,28.6084,-80.6043,28.6084,-80.6043
10.16,1971.94,1956.86,162.569,162.553,0.00858355,28.6084,-80.6043,28.6084,-80.6043
10.17,1973.56,1958.49,162.425,162.409,0.00870642,28.6084,-80.6043,28.6084,-80.6043
10.18,1975.19,1960.11,162.281,162.264,0.00812642,28.6084,-80.6043,28.6084,-80.6043
10.19,1976.81,1961.73,162.136,162.119,0.00799759,28.6084,-80.6043,28.6084,-80.6043
10.2,1978.43,1963.85,161.992,161.975,0.00848388,28.6084,-80.6043,28.6084,-80.6043
10.21,1980.05,1965.47,161.848,161.829,0.0093795,28.6084,-80.6043,28.6084,-80.6043
10.22,1981.66,1967.09,161.705,161.686,0.00868271,28.6084,-80.6043,28.6084,-80.6043
10.23,1983.28,1968.71,161.561,161.544,0.00937906,28.6084,-80.6043,28.6084,-80.6043
10.24,1984.89,1970.32,161.417,161.399,0.0089935,28.6084,-80.6043,28.6084,-80.6043
10.25,1986.5,1971.93,161.274,161.256,0.00973642,28.6084,-80.6043,28.6084,-80.6043
10.26,1988.12,1973.54,161.13,161.111,0.00958465,28.6084,-80.6043,28.6084,-80.6043
10.27,1989.73,1975.15,160.987,160.969,0.00881304,28.6084,-80.6043,28.6084,-80.6043
10.28,1991.33,1976.76,160.843,160.826,0.0092164,28.6084,-80.6043,28.6084,-80.6043
10.29,1992.94,1978.37,160.7,160.681,0.00932934,28.6084,-80.6043,28.6084,-80.6043
10.3,1994.55,1979.5,160.557,160.54,0.0102618,28.6084,-80.6043,28.6084,-80.6043
10.31,1996.15,1981.11,160.414,160.397,0.0101558,28.6084,-80.6043,28.6084,-80.6043
10.32,1997.75,1982.71,160.271,160.253,0.0102324,28.6084,-80.6043,28.6084,-80.6043
10.33,1999.35,1984.31,160.128,160.11,0.0100883,28.6084,-80.6043,28.6084,-80.6043
10.34,2000.95,1985.91,159.985,159.969,0.0110782,28.6084,-80.6043,28.6084,-80.6043
10.35,2002.55,1987.51,159.843,159.825,0.0100813,28.6084,-80.6043,28.6084,-80.6043
10.36,2004.15,1989.11,159.7,159.681,0.00931913,28.6084,-80.6043,28.6084,-80.6043
10.37,2005.75,1990.7,159.557,159.539,0.0086589,28.6084,-80.6043,28.6084,-80.6043
10.38,2007.34,1992.3,159.415,159.395,0.00893718,28.6084,-80.6043,28.6084,-80.6043
10.39,2008.93,1993.89,159.273,159.252,0.0086488,28.6084,-80.6043,28.6084,-80.6043
10.4,2010.52,1995.19,159.13,159.109,0.00794983,28.6084,-80.6043,28.6084,-80.6043
10.41,2012.11,1996.78,158.988,158.967,0.00879906,28.6084,-80.6043,28.6084,-80.6043
10.42,2013.7,1998.37,158.846,158.826,0.00851306,28.6084,-80.6043,28.6084,-80.6043
10.43,2015.29,1999.95,158.704,158.684,0.00911049,28.6084,-80.6043,28.6084,-80.6043
10.44,2016.87,2001.54,158.562,158.544,0.00906104,28.6084,-80.6043,28.6084,-80.6043
10.45,2018.46,2003.12,158.42,158.403,0.00906293,28.6084,-80.6043,28.6084,-80.6043
10.46,2020.04,2004.71,158.279,158.262,0.0084868,28.6084,-80.6043,28.6084,-80.6043
10.47,2021.62,2006.29,158.137,158.121,0.00780059,28.6084,-80.6043,28.6084,-80.6043
10.48,2023.2,2007.87,157.995,157.981,0.00695621,28.6084,-80.6043,28.6084,-80.6043
10.49,2024.78,2009.45,157.854,157.838,0.00768391,28.6084,-80.6043,28.6084,-80.6043
10.5,2026.36,2011.31,157.712,157.696,0.00694861,28.6084,-80.6043,28.6084,-80.6043
10.51,2027.93,2012.89,157.571,157.556,0.00779524,28.6084,-80.6043,28.6084,-80.6043
10.52,2029.51,2014.46,157.43,157.413,0.00762803,28.6084,-80.6043,28.6084,-80.6043
10.53,2031.08,2016.04,157.289,157.272,0.00729019,28.6084,-80.6043,28.6084,-80.6043
10.54,2032.65,2017.61,157.148,157.132,0.00792911,28.6084,-80.6043,28.6084,-80.6043
10.55,2034.22,2019.18,157.007,156.991,0.00771722,28.6084,-80.6043,28.6084,-80.6043
10.56,2035.79,2020.75,156.866,156.85,0.00752964,28.6084,-80.6043,28.6084,-80.6043
10.57,2037.36,2022.31,156.725,156.708,0.0082448,28.6084,-80.6043,28.6084,-80.6043
10.58,2038.93,2023.88,156.584,156.565,0.00910243,28.6084,-80.6043,28.6084,-80.6043
10.59,2040.49,2025.44,156.444,156.426,0.00911798,28.6084,-80.6043,28.6084,-80.6043
10.6,2042.05,2026.97,156.303,156.286,0.00866198,28.6084,-80.6043,28.6084,-80.6043
10.61,2043.61,2028.53,156.163,156.144,0.00950568,28.6084,-80.6043,28.6084,-80.6043
10.62,2045.17,2030.09,156.022,156.003,0.0100549,28.6084,-80.6043,28.6084,-80.6043
10.63,2046.73,2031.65,155.882,155.864,0.00988302,28.6084,-80.6043,28.6084,-80.6043
10.64,2048.29,2033.2,155.742,155.725,0.00938016,28.6084,-80.6043,28.6084,-80.6043
10.65,2049.85,2034.76,155.602,155.585,0.00942137,28.6084,-80.6043,28.6084,-80.6043
10.66,2051.4,2036.31,155.462,155.445,0.0093608,28.6084,-80.6043,28.6084,-80.6043
10.67,2052.95,2037.87,155.322,155.305,0.00842637,28.6084,-80.6043,28.6084,-80.6043
10.68,2054.51,2039.42,155.182,155.164,0.00923378,28.6084,-80.6043,28.6084,-80.6043
10.69,2056.06,2040.97,155.042,155.025,0.00993703,28.6084,-80.6043,28.6084,-80.6043
10.7,2057.61,2043.03,154.902,154.885,0.00933511,28.6084,-80.6043,28.6084,-80.6043
10.71,2059.15,2044.58,154.763,154.745,0.00899338,28.6084,-80.6043,28.6084,-80.6043
10.72,2060.7,2046.13,154.623,154.604,0.00964141,28.6084,-80.6043,28.6084,-80.6043
10.73,2062.24,2047.67,154.484,154.464,0.0106031,28.6084,-80.6043,28.6084,-80.6043
10.74,2063.79,2049.21,154.344,154.324,0.0115066,28.6084,-80.6043,28.6084,-80.6043
10.75,2065.33,2050.76,154.205,154.183,0.0114228,28.6084,-80.6043,28.6084,-80.6043
10.76,2066.87,2052.3,154.066,154.045,0.0107722,28.6084,-80.6043,28.6084,-80.6043
10.77,2068.41,2053.84,153.927,153.907,0.0110364,28.6084,-80.6043,28.6084,-80.6043
10.78,2069.95,2055.37,153.788,153.767,0.0103472,28.6084,-80.6043,28.6084,-80.6043
10.79,2071.48,2056.91,153.649,153.627,0.0101931,28.6084,-80.6043,28.6084,-80.6043
10.8,2073.02,2058.81,153.51,153.489,0.0107754,28.6084,-80.6043,28.6084,-80.6043
10.81,2074.55,2060.34,153.371,153.348,0.0105029,28.6084,-80.6043,28.6084,-80.6043
10.82,2076.09,2061.87,153.232,153.208,0.00991034,28.6084,-80.6043,28.6084,-80.6043
10.83,2077.62,2063.4,153.093,153.068,0.0106645,28.6084,-80.6043,28.6084,-80.6043
10.84,2079.15,2064.93,152.955,152.928,0.0109701,28.6084,-80.6043,28.6084,-80.6043
10.85,2080.67,2066.46,152.816,152.788,0.0107852,28.6084,-80.6043,28.6084,-80.6043
10.86,2082.2,2067.99,152.678,152.649,0.0105957,28.6084,-80.6043,28.6084,-80.6043
10.87,2083.73,2069.51,152.54,152.511,0.0101323,28.6084,-80.6043,28.6084,-80.6043
10.88,2085.25,2071.04,152.401,152.374,0.0103286,28.6084,-80.6043,28.6084,-80.6043
10.89,2086.77,2072.56,152.263,152.236,0.0105585,28.6084,-80.6043,28.6084,-80.6043
10.9,2088.29,2073.8,152.125,152.099,0.00967499,28.6084,-80.6043,28.6084,-80.6043
10.91,2089.81,2075.32,151.987,151.961,0.0102742,28.6084,-80.6043,28.6084,-80.6043
10.92,2091.33,2076.84,151.849,151.822,0.00967435,28.6084,-80.6043,28.6084,-80.6043
10.93,2092.85,2078.35,151.711,151.685,0.00942435,28.6084,-80.6043,28.6084,-80.6043
10.94,2094.37,2079.87,151.574,151.548,0.00973814,28.6084,-80.6043,28.6084,-80.6043
10.95,2095.88,2081.38,151.436,151.409,0.0100627,28.6084,-80.6043,28.6084,-80.6043
10.96,2097.39,2082.89,151.298,151.273,0.0101226,28.6084,-80.6043,28.6084,-80.6043
10.97,2098.9,2084.41,151.161,151.136,0.00918687,28.6084,-80.6043,28.6084,-80.6043
10.98,2100.41,2085.92,151.023,151,0.00940978,28.6084,-80.6043,28.6084,-80.6043
10.99,2101.92,2087.42,150.886,150.861,0.00931014,28.6084,-80.6043,28.6084,-80.6043
11,2103.43,2088.55,150.749,150.724,0.00930025,28.6084,-80.6043,28.6084,-80.6043
11.01,2104.94,2090.05,150.611,150.589,0.00852503,28.6084,-80.6043,28.6084,-80.6043
11.02,2106.44,2091.56,150.474,150.453,0.00826695,28.6084,-80.6043,28.6084,-80.6043
11.03,2107.95,2093.06,150.337,150.316,0.00890919,28.6084,-80.6043,28.6084,-80.6043
11.04,2109.45,2094.56,150.2,150.18,0.00908377,28.6084,-80.6043,28.6084,-80.6043
11.05,2110.95,2096.06,150.063,150.044,0.00997937,28.6084,-80.6043,28.6084,-80.6043
11.06,2112.45,2097.56,149.926,149.908,0.010131,28.6084,-80.6043,28.6084,-80.6043
11.07,2113.94,2099.06,149.79,149.771,0.00995163,28.6084,-80.6043,28.6084,-80.6043
11.08,2115.44,2100.55,149.653,149.633,0.00992952,28.6084,-80.6043,28.6084,-80.6043
11.09,2116.94,2102.05,149.516,149.495,0.00905183,28.6084,-80.6043,28.6084,-80.6043
11.1,2118.43,2103.28,149.38,149.356,0.00966579,28.6084,-80.6043,28.6084,-80.6043
11.11,2119.92,2104.77,149.243,149.218,0.00950266,28.6084,-80.6043,28.6084,-80.6043
11.12,2121.41,2106.26,149.107,149.08,0.00903555,28.6084,-80.6043,28.6084,-80.6043
11.13,2122.9,2107.75,148.971,148.943,0.00938729,28.6084,-80.6043,28.6084,-80.6043
11.14,2124.39,2109.24,148.834,148.805,0.00878493,28.6084,-80.6043,28.6084,-80.6043
11.15,2125.88,2110.72,148.698,148.67,0.00843234,28.6084,-80.6043,28.6084,-80.6043
11.16,2127.36,2112.21,148.562,148.536,0.00843,28.6084,-80.6043,28.6084,-80.6043
11.17,2128.85,2113.69,148.426,148.398,0.0080816,28.6084,-80.6043,28.6084,-80.6043
11.18,2130.33,2115.17,148.29,148.26,0.00889701,28.6084,-80.6043,28.6084,-80.6043
11.19,2131.81,2116.66,148.155,148.123,0.00919243,28.6084,-80.6043,28.6084,-80.6043
11.2,2133.29,2118.63,148.019,147.988,0.00842632,28.6084,-80.6043,28.6084,-80.6043
11.21,2134.77,2120.11,147.883,147.852,0.00830581,28.6084,-80.6043,28.6084,-80.6043
11.22,2136.25,2121.59,147.747,147.717,0.00797974,28.6084,-80.6043,28.6084,-80.6043
11.23,2137.73,2123.06,147.612,147.584,0.0088157,28.6084,-80.6043,28.6084,-80.6043
11.24,2139.2,2124.54,147.476,147.448,0.00971082,28.6084,-80.6043,28.6084,-80.6043
11.25,2140.67,2126.01,147.341,147.313,0.00969367,28.6084,-80.6043,28.6084,-80.6043
11.26,2142.15,2127.48,147.206,147.179,0.00898046,28.6084,-80.6043,28.6084,-80.6043
11.27,2143.62,2128.95,147.071,147.044,0.00804101,28.6084,-80.6043,28.6084,-80.6043
11.28,2145.09,2130.42,146.935,146.908,0.00773723,28.6084,-80.6043,28.6084,-80.6043
11.29,2146.55,2131.89,146.8,146.772,0.00763368,28.6084,-80.6043,28.6084,-80.6043
11.3,2148.02,2133.1,146.665,146.635,0.00766347,28.6084,-80.6043,28.6084,-80.6043
11.31,2149.49,2134.57,146.53,146.5,0.00786642,28.6084,-80.6043,28.6084,-80.6043
11.32,2150.95,2136.03,146.395,146.366,0.00825768,28.6084,-80.6043,28.6084,-80.6043
11.33,2152.41,2137.49,146.261,146.231,0.0090537,28.6084,-80.6043,28.6084,-80.6043
11.34,2153.87,2138.95,146.126,146.096,0.00812895,28.6084,-80.6043,28.6084,-80.6043
11.35,2155.33,2140.41,145.991,145.96,0.00868574,28.6084,-80.6043,28.6084,-80.6043
11.36,2156.79,2141.87,145.857,145.824,0.00859514,28.6084,-80.6043,28.6084,-80.6043
11.37,2158.25,2143.33,145.722,145.69,0.00855284,28.6084,-80.6043,28.6084,-80.6043
11.38,2159.71,2144.78,145.588,145.555,0.00863634,28.6084,-80.6043,28.6084,-80.6043
11.39,2161.16,2146.24,145.453,145.422,0.00829824,28.6084,-80.6043,28.6084,-80.6043
11.4,2162.61,2148.01,145.319,145.287,0.00803503,28.6084,-80.6043,28.6084,-80.6043
11.41,2164.07,2149.46,145.185,145.151,0.00711629,28.6084,-80.6043,28.6084,-80.6043
11.42,2165.52,2150.91,145.051,145.015,0.00743531,28.6084,-80.6043,28.6084,-80.6043
11.43,2166.96,2152.36,144.917,144.881,0.0070678,28.6084,-80.6043,28.6084,-80.6043
11.44,2168.41,2153.8,144.783,144.745,0.00711803,28.6084,-80.6043,28.6084,-80.6043
11.45,2169.86,2155.25,144.649,144.612,0.00713962,28.6084,-80.6043,28.6084,-80.6043
11.46,2171.3,2156.69,144.515,144.477,0.00700486,28.6084,-80.6043,28.6084,-80.6043
11.47,2172.75,2158.14,144.381,144.342,0.00771677,28.6084,-80.6043,28.6084,-80.6043
11.48,2174.19,2159.58,144.248,144.211,0.0069921,28.6084,-80.6043,28.6084,-80.6043
11.49,2175.63,2161.02,144.114,144.076,0.00795096,28.6084,-80.6043,28.6084,-80.6043
11.5,2177.07,2162.53,143.98,143.941,0.00890633,28.6084,-80.6043,28.6084,-80.6043
11.51,2178.51,2163.97,143.847,143.806,0.00910925,28.6084,-80.6043,28.6084,-80.6043
11.52,2179.95,2165.41,143.714,143.673,0.0100907,28.6084,-80.6043,28.6084,-80.6043
11.53,2181.38,2166.84,143.58,143.538,0.0100449,28.6084,-80.6043,28.6084,-80.6043
11.54,2182.82,2168.27,143.447,143.404,0.00986478,28.6084,-80.6043,28.6084,-80.6043
11.55,2184.25,2169.71,143.314,143.272,0.00969764,28.6084,-80.6043,28.6084,-80.6043
11.56,2185.68,2171.14,143.181,143.14,0.01047,28.6084,-80.6043,28.6084,-80.6043
11.57,2187.11,2172.57,143.048,143.007,0.010429,28.6084,-80.6043,28.6084,-80.6043
11.58,2188.54,2174,142.915,142.874,0.0111445,28.6084,-80.6043,28.6084,-80.6043
11.59,2189.97,2175.42,142.782,142.741,0.0117445,28.6084,-80.6043,28.6084,-80.6043
11.6,2191.4,2177.12,142.649,142.609,0.0109407,28.6084,-80.6043,28.6084,-80.6043
11.61,2192.82,2178.55,142.516,142.478,0.0106161,28.6084,-80.6043,28.6084,-80.6043
11.62,2194.25,2179.97,142.383,142.347,0.00974268,28.6084,-80.6043,28.6084,-80.6043
11.63,2195.67,2181.39,142.251,142.214,0.00877385,28.6084,-80.6043,28.6084,-80.6043
11.64,2197.09,2182.82,142.118,142.079,0.00902987,28.6084,-80.6043,28.6084,-80.6043
11.65,2198.51,2184.23,141.986,141.949,0.00835794,28.6084,-80.6043,28.6084,-80.6043
11.66,2199.93,2185.65,141.853,141.815,0.0085474,28.6084,-80.6043,28.6084,-80.6043
11.67,2201.34,2187.07,141.721,141.684,0.00799948,28.6084,-80.6043,28.6084,-80.6043
11.68,2202.76,2188.49,141.589,141.553,0.00748213,28.6084,-80.6043,28.6084,-80.6043
11.69,2204.17,2189.9,141.456,141.421,0.00677786,28.6084,-80.6043,28.6084,-80.6043
11.7,2205.59,2191.08,141.324,141.287,0.00770612,28.6084,-80.6043,28.6084,-80.6043
11.71,2207,2192.5,141.192,141.157,0.00771735,28.6084,-80.6043,28.6084,-80.6043
11.72,2208.41,2193.91,141.06,141.025,0.00721315,28.6084,-80.6043,28.6084,-80.6043
11.73,2209.82,2195.32,140.928,140.892,0.00628257,28.6084,-80.6043,28.6084,-80.6043
11.74,2211.23,2196.72,140.796,140.758,0.00538701,28.6084,-80.6043,28.6084,-80.6043
11.75,2212.63,2198.13,140.665,140.625,0.00440351,28.6084,-80.6043,28.6084,-80.6043
11.76,2214.04,2199.53,140.533,140.492,0.0043445,28.6084,-80.6043,28.6084,-80.6043
11.77,2215.44,2200.94,140.401,140.362,0.00381853,28.6084,-80.6043,28.6084,-80.6043
11.78,2216.85,2202.34,140.27,140.232,0.00449877,28.6084,-80.6043,28.6084,-80.6043
11.79,2218.25,2203.74,140.138,140.1,0.00464657,28.6084,-80.6043,28.6084,-80.6043
11.8,2219.65,2205.8,140.007,139.969,0.0045341,28.6084,-80.6043,28.6084,-80.6043
11.81,2221.05,2207.2,139.875,139.839,0.00395002,28.6084,-80.6043,28.6084,-80.6043
11.82,2222.44,2208.6,139.744,139.706,0.00328215,28.6084,-80.6043,28.6084,-80.6043
11.83,2223.84,2209.99,139.613,139.575,0.00344808,28.6084,-80.6043,28.6084,-80.6043
11.84,2225.24,2211.39,139.481,139.443,0.00352034,28.6084,-80.6043,28.6084,-80.6043
11.85,2226.63,2212.78,139.35,139.312,0.00308402,28.6084,-80.6043,28.6084,-80.6043
11.86,2228.02,2214.17,139.219,139.181,0.00218943,28.6084,-80.6043,28.6084,-80.6043
11.87,2229.41,2215.56,139.088,139.051,0.00270348,28.6084,-80.6043,28.6084,-80.6043
11.88,2230.8,2216.95,138.957,138.919,0.00323147,28.6084,-80.6043,28.6084,-80.6043
11.89,2232.19,2218.34,138.827,138.79,0.00316801,28.6084,-80.6043,28.6084,-80.6043
11.9,2233.58,2219.78,138.696,138.661,0.0037944,28.6084,-80.6043,28.6084,-80.6043
11.91,2234.96,2221.17,138.565,138.53,0.00406986,28.6084,-80.6043,28.6084,-80.6043
11.92,2236.35,2222.55,138.434,138.401,0.00369615,28.6084,-80.6043,28.6084,-80.6043
11.93,2237.73,2223.94,138.304,138.271,0.00301362,28.6084,-80.6043,28.6084,-80.6043
11.94,2239.11,2225.32,138.173,138.142,0.00263612,28.6084,-80.6043,28.6084,-80.6043
11.95,2240.49,2226.7,138.043,138.012,0.00302866,28.6084,-80.6043,28.6084,-80.6043
11.96,2241.87,2228.08,137.912,137.882,0.00364958,28.6084,-80.6043,28.6084,-80.6043
11.97,2243.25,2229.45,137.782,137.753,0.00446047,28.6084,-80.6043,28.6084,-80.6043
11.98,2244.63,2230.83,137.652,137.622,0.00408947,28.6084,-80.6043,28.6084,-80.6043
11.99,2246,2232.21,137.522,137.49,0.00468121,28.6084,-80.6043,28.6084,-80.6043
12,2247.37,2233.59,137.392,137.362,0.00468365,28.6084,-80.6043,28.6084,-80.6043
12.01,2248.75,2234.96,137.262,137.231,0.00414466,28.6084,-80.6043,28.6084,-80.6043
12.02,2250.12,2236.33,137.132,137.102,0.00474192,28.6084,-80.6043,28.6084,-80.6043
12.03,2251.49,2237.7,137.002,136.974,0.00510222,28.6084,-80.6043,28.6084,-80.6043
12.04,2252.86,2239.07,136.872,136.844,0.00461926,28.6084,-80.6043,28.6084,-80.6043
12.05,2254.22,2240.43,136.742,136.713,0.00425851,28.6084,-80.6043,28.6084,-80.6043
12.06,2255.59,2241.8,136.612,136.584,0.00485,28.6084,-80.6043,28.6084,-80.6043
12.07,2256.96,2243.16,136.483,136.454,0.00476741,28.6084,-80.6043,28.6084,-80.6043
12.08,2258.32,2244.53,136.353,136.323,0.00392912,28.6084,-80.6043,28.6084,-80.6043
12.09,2259.68,2245.89,136.223,136.192,0.00462186,28.6084,-80.6043,28.6084,-80.6043
12.1,2261.04,2247.81,136.094,136.064,0.00539489,28.6084,-80.6043,28.6084,-80.6043
12.11,2262.4,2249.17,135.965,135.936,0.00479693,28.6084,-80.6043,28.6084,-80.6043
12.12,2263.76,2250.53,135.835,135.808,0.00569079,28.6084,-80.6043,28.6084,-80.6043
12.13,2265.12,2251.89,135.706,135.677,0.0056356,28.6084,-80.6043,28.6084,-80.6043
12.14,2266.47,2253.24,135.577,135.547,0.00658945,28.6084,-80.6043,28.6084,-80.6043
12.15,2267.83,2254.6,135.448,135.419,0.00621734,28.6084,-80.6043,28.6084,-80.6043
12.16,2269.18,2255.95,135.319,135.289,0.00661215,28.6084,-80.6043,28.6084,-80.6043
12.17,2270.53,2257.3,135.19,135.159,0.00582397,28.6084,-80.6043,28.6084,-80.6043
12.18,2271.88,2258.65,135.061,135.03,0.00654609,28.6084,-80.6043,28.6084,-80.6043
12.19,2273.23,2260,134.932,134.901,0.00724046,28.6084,-80.6043,28.6084,-80.6043
12.2,2274.58,2261.11,134.803,134.771,0.00797277,28.6084,-80.6043,28.6084,-80.6043
12.21,2275.93,2262.45,134.674,134.642,0.00766181,28.6084,-80.6043,28.6084,-80.6043
